genome_name	bgc_NRPS	bgc_RiPP-like	bgc_T1PKS	bgc_T3PKS	bgc_bacteriocin	bgc_betalactone	bgc_other	bgc_terpene	smorf	deeppeptide_Peptide	deeppeptide_Propeptide	batch
MortensenS_xxxx__WK019-1-L-48h-02E2_S98__bin.5	0	0	0	1	0	0	0	0	13	10	17	2025-04-22-batch10
MortensenS_xxxx__WK019-2-G-48h-01E4_S19__bin.1	0	0	0	1	0	0	0	0	13	10	20	2025-04-22-batch10
MortensenS_xxxx__WK019-2-G-48h-01E4_S19__bin.2	0	0	0	0	0	0	0	2	0	7	13	2025-04-22-batch10
MortensenS_xxxx__WK019-2-G-48h-01E4_S19__bin.5	0	0	0	1	0	0	0	0	17	20	32	2025-04-22-batch10
MortensenS_xxxx__WK019-2-G-48h-01E4_S19__bin.6	0	0	0	0	0	0	0	1	0	10	14	2025-04-22-batch10
MortensenS_xxxx__WK019-2-G-48h-01E4_S19__bin.7	0	0	0	0	0	0	0	0	8	20	7	2025-04-22-batch10
MortensenS_xxxx__WK019-2-L-08h-02E3_S99__bin.2	0	0	0	1	0	0	0	0	13	12	18	2025-04-22-batch10
MortensenS_xxxx__WK019-2-L-08h-02E3_S99__bin.3	0	0	0	0	0	0	0	0	8	15	10	2025-04-22-batch10
MortensenS_xxxx__WK019-2-L-08h-02E3_S99__bin.6	0	0	0	0	0	0	0	2	3	8	13	2025-04-22-batch10
MortensenS_xxxx__WK019-2-L-08h-02E3_S99__bin.8	0	0	0	1	0	0	0	0	0	14	24	2025-04-22-batch10
MortensenS_xxxx__WK019-2-L-48h-02E4_S100__bin.1	0	0	0	0	0	0	0	0	9	16	14	2025-04-22-batch10
MortensenS_xxxx__WK019-2-L-48h-02E4_S100__bin.2	0	0	0	1	0	0	0	0	19	16	26	2025-04-22-batch10
MortensenS_xxxx__WK019-2-L-48h-02E4_S100__bin.5	0	0	0	0	0	0	0	1	1	11	13	2025-04-22-batch10
MortensenS_xxxx__WK019-2-L-48h-02E4_S100__bin.6	0	1	0	1	0	1	0	0	13	20	26	2025-04-22-batch10
MortensenS_xxxx__WK019-2-L-48h-02E4_S100__bin.7	0	0	0	1	0	0	0	0	0	14	21	2025-04-22-batch10
MortensenS_xxxx__WK019-2-L-48h-02E4_S100__bin.8	0	0	0	0	0	0	0	2	1	11	12	2025-04-22-batch10
MortensenS_xxxx__WK020-1-L-08h-02E5_S101__bin.1	0	0	0	1	0	0	0	0	14	17	25	2025-04-22-batch10
MortensenS_xxxx__WK020-1-L-08h-02E5_S101__bin.2	0	2	0	0	0	0	0	0	10	35	59	2025-04-22-batch10
MortensenS_xxxx__WK020-1-L-08h-02E5_S101__bin.7	0	0	0	0	0	0	0	0	8	13	9	2025-04-22-batch10
MortensenS_xxxx__WK020-1-L-08h-02E5_S101__bin.8	0	0	0	0	0	0	0	2	3	12	11	2025-04-22-batch10
MortensenS_xxxx__WK020-1-L-48h-02E6_S102__bin.2	0	1	0	0	0	0	0	2	3	32	37	2025-04-22-batch10
MortensenS_xxxx__WK020-1-L-48h-02E6_S102__bin.3	0	0	0	1	0	0	0	0	0	23	28	2025-04-22-batch10
MortensenS_xxxx__WK020-1-L-48h-02E6_S102__bin.5	0	0	0	0	0	0	0	2	0	10	13	2025-04-22-batch10
MortensenS_xxxx__WK020-1-L-48h-02E6_S102__bin.7	0	0	0	0	0	0	0	0	7	12	6	2025-04-22-batch10
MortensenS_xxxx__WK020-1-L-48h-02E6_S102__bin.9	0	2	0	0	0	0	0	0	12	25	39	2025-04-22-batch10
MortensenS_xxxx__WK020-2-G-48h-01E5_S20__bin.1	0	0	0	0	0	0	0	0	7	14	8	2025-04-22-batch10
MortensenS_xxxx__WK020-2-G-48h-01E5_S20__bin.6	0	0	0	0	0	0	0	2	2	10	12	2025-04-22-batch10
MortensenS_xxxx__WK020-2-G-48h-01E5_S20__bin.7	0	0	0	1	0	0	0	0	14	21	24	2025-04-22-batch10
MortensenS_xxxx__WK020-2-L-08h-02E7_S103__bin.1	0	0	0	1	0	0	0	0	16	24	21	2025-04-22-batch10
MortensenS_xxxx__WK020-2-L-08h-02E7_S103__bin.3	0	2	0	0	0	0	0	0	14	30	58	2025-04-22-batch10
MortensenS_xxxx__WK020-2-L-08h-02E7_S103__bin.6	0	0	0	0	0	0	0	0	9	11	7	2025-04-22-batch10
MortensenS_xxxx__WK020-2-L-08h-02E7_S103__bin.7	0	0	0	0	0	0	0	2	3	10	12	2025-04-22-batch10
MortensenS_xxxx__WK020-2-L-48h-02E8_S104__bin.3	0	0	0	0	0	0	0	0	7	12	7	2025-04-22-batch10
MortensenS_xxxx__WK020-2-L-48h-02E8_S104__bin.5	0	0	0	1	0	0	0	0	14	24	31	2025-04-22-batch10
MortensenS_xxxx__WK020-2-L-48h-02E8_S104__bin.7	0	0	0	0	0	0	0	2	2	11	12	2025-04-22-batch10
MortensenS_xxxx__WK020-2-L-48h-02E8_S104__bin.8	0	2	0	0	0	0	0	0	14	41	51	2025-04-22-batch10
MortensenS_xxxx__WK021-1-L-08h-02E9_S105__bin.1	0	1	0	0	0	0	0	0	13	11	35	2025-04-22-batch10
MortensenS_xxxx__WK021-1-L-08h-02E9_S105__bin.3	0	1	0	1	0	1	0	0	15	9	24	2025-04-22-batch10
MortensenS_xxxx__WK021-1-L-08h-02E9_S105__bin.5	0	0	0	0	0	0	0	0	9	19	23	2025-04-22-batch10
MortensenS_xxxx__WK021-1-L-48h-02F1_S106__bin.6	0	1	0	1	0	1	0	0	15	11	23	2025-04-22-batch10
MortensenS_xxxx__WK021-1-L-48h-02F1_S106__bin.7	0	2	0	0	0	0	0	0	14	11	34	2025-04-22-batch10
MortensenS_xxxx__WK021-1-L-48h-02F1_S106__bin.8	0	0	0	0	0	0	3	2	1	14	9	2025-04-22-batch10
MortensenS_xxxx__WK021-2-G-48h-01E6_S21__bin.1	0	1	0	1	0	1	0	0	15	9	22	2025-04-22-batch10
MortensenS_xxxx__WK021-2-G-48h-01E6_S21__bin.2	0	2	0	0	0	0	0	0	13	16	30	2025-04-22-batch10
MortensenS_xxxx__WK021-2-G-48h-01E6_S21__bin.5	0	0	0	1	0	0	0	0	13	29	27	2025-04-22-batch10
MortensenS_xxxx__WK021-2-G-48h-01E6_S21__bin.6	0	0	0	0	0	0	0	1	6	16	11	2025-04-22-batch10
MortensenS_xxxx__WK021-2-G-48h-01E6_S21__bin.7	0	0	0	0	0	0	0	0	12	16	21	2025-04-22-batch10
MortensenS_xxxx__WK021-2-L-08h-02F2_S107__bin.2	0	1	0	0	0	1	0	0	9	5	13	2025-04-22-batch10
MortensenS_xxxx__WK021-2-L-08h-02F2_S107__bin.4	0	1	0	0	0	0	0	0	12	9	19	2025-04-22-batch10
MortensenS_xxxx__WK021-2-L-48h-02F3_S108__bin.10	0	1	0	1	0	1	0	0	15	10	25	2025-04-22-batch10
MortensenS_xxxx__WK021-2-L-48h-02F3_S108__bin.11	0	0	0	0	0	0	4	2	0	27	10	2025-04-22-batch10
MortensenS_xxxx__WK021-2-L-48h-02F3_S108__bin.4	0	2	0	0	0	0	0	0	13	10	33	2025-04-22-batch10
MortensenS_xxxx__WK021-2-L-48h-02F3_S108__bin.5	0	1	0	0	0	0	3	2	3	34	23	2025-04-22-batch10
MortensenS_xxxx__WK022-1-L-08h-02F7_S112__bin.5	0	0	0	1	0	0	0	0	12	27	27	2025-04-22-batch10
MortensenS_xxxx__WK022-1-L-08h-02F7_S112__bin.7	0	0	0	1	0	0	0	0	12	7	19	2025-04-22-batch10
MortensenS_xxxx__WK022-1-L-08h-02F7_S112__bin.8	0	0	0	0	0	0	0	0	13	14	11	2025-04-22-batch10
MortensenS_xxxx__WK022-1-L-08h-02F7_S112__bin.9	0	2	0	0	0	0	0	0	12	21	36	2025-04-22-batch10
MortensenS_xxxx__WK022-1-L-48h-02F8_S113__bin.1	0	0	0	0	0	0	1	2	2	17	12	2025-04-22-batch10
MortensenS_xxxx__WK022-1-L-48h-02F8_S113__bin.12	2	0	0	0	0	0	4	2	5	14	15	2025-04-22-batch10
MortensenS_xxxx__WK022-1-L-48h-02F8_S113__bin.13	0	1	0	0	0	0	3	1	5	20	12	2025-04-22-batch10
MortensenS_xxxx__WK022-1-L-48h-02F8_S113__bin.14	0	0	0	0	0	0	0	0	13	18	25	2025-04-22-batch10
MortensenS_xxxx__WK022-1-L-48h-02F8_S113__bin.2	0	0	0	0	0	0	0	0	2	12	15	2025-04-22-batch10
MortensenS_xxxx__WK022-1-L-48h-02F8_S113__bin.5	0	0	0	1	0	0	0	0	11	10	16	2025-04-22-batch10
MortensenS_xxxx__WK022-1-L-48h-02F8_S113__bin.6	1	1	0	0	0	0	4	1	6	15	12	2025-04-22-batch10
MortensenS_xxxx__WK022-1-L-48h-02F8_S113__bin.8	0	2	0	0	0	0	0	0	12	20	36	2025-04-22-batch10
MortensenS_xxxx__WK022-2-G-48h-01E7_S22__bin.1	0	2	0	0	0	0	0	0	12	19	41	2025-04-22-batch10
MortensenS_xxxx__WK022-2-G-48h-01E7_S22__bin.2	0	0	0	1	0	0	0	0	11	6	18	2025-04-22-batch10
MortensenS_xxxx__WK022-2-G-48h-01E7_S22__bin.5	0	0	0	0	0	0	0	0	13	19	18	2025-04-22-batch10
MortensenS_xxxx__WK022-2-L-08h-02F9_S114__bin.10	3	0	1	0	0	0	4	1	4	43	39	2025-04-22-batch10
MortensenS_xxxx__WK022-2-L-08h-02F9_S114__bin.11	0	0	0	1	0	0	0	0	12	19	28	2025-04-22-batch10
MortensenS_xxxx__WK022-2-L-08h-02F9_S114__bin.12	0	2	0	0	0	0	0	0	11	17	29	2025-04-22-batch10
MortensenS_xxxx__WK022-2-L-08h-02F9_S114__bin.2	0	0	0	0	0	0	0	0	9	9	10	2025-04-22-batch10
MortensenS_xxxx__WK022-2-L-08h-02F9_S114__bin.4	0	0	0	0	0	0	3	3	4	22	21	2025-04-22-batch10
MortensenS_xxxx__WK022-2-L-08h-02F9_S114__bin.5	0	1	0	0	0	0	2	0	4	18	12	2025-04-22-batch10
MortensenS_xxxx__WK022-2-L-08h-02F9_S114__bin.8	0	0	0	1	0	0	0	0	0	6	17	2025-04-22-batch10
MortensenS_xxxx__WK022-2-L-48h-02G1_S115__bin.10	0	0	0	0	0	0	1	2	3	13	14	2025-04-22-batch10
MortensenS_xxxx__WK022-2-L-48h-02G1_S115__bin.12	1	1	0	0	0	0	3	1	5	17	13	2025-04-22-batch10
MortensenS_xxxx__WK022-2-L-48h-02G1_S115__bin.14	0	0	0	0	0	0	0	0	12	5	16	2025-04-22-batch10
MortensenS_xxxx__WK022-2-L-48h-02G1_S115__bin.15	2	0	1	0	0	0	5	1	8	25	22	2025-04-22-batch10
MortensenS_xxxx__WK022-2-L-48h-02G1_S115__bin.2	0	0	0	1	0	0	0	0	15	16	17	2025-04-22-batch10
MortensenS_xxxx__WK022-2-L-48h-02G1_S115__bin.4	0	0	0	0	0	0	0	0	5	10	13	2025-04-22-batch10
MortensenS_xxxx__WK022-2-L-48h-02G1_S115__bin.6	0	0	0	0	0	0	3	1	5	13	13	2025-04-22-batch10
MortensenS_xxxx__WK022-2-L-48h-02G1_S115__bin.9	0	2	0	0	0	0	0	0	12	22	35	2025-04-22-batch10
MortensenS_xxxx__WK023-1-L-08h-02G2_S116__bin.2	0	0	0	1	0	0	0	1	20	12	24	2025-04-22-batch10
MortensenS_xxxx__WK023-1-L-08h-02G2_S116__bin.3	0	0	0	1	0	0	0	0	12	7	11	2025-04-22-batch10
MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1	0	0	0	1	0	0	0	1	20	13	23	2025-04-22-batch10
MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.4	0	0	0	1	0	0	0	0	12	5	11	2025-04-22-batch10
MortensenS_xxxx__WK023-2-G-48h-01E8_S23__bin.4	0	0	0	1	0	0	0	0	12	5	12	2025-04-22-batch10
MortensenS_xxxx__WK023-2-L-08h-02G4_S118__bin.1	0	0	0	1	0	0	0	0	12	6	12	2025-04-22-batch10
MortensenS_xxxx__WK023-2-L-08h-02G4_S118__bin.3	0	0	0	1	0	0	0	1	19	15	28	2025-04-22-batch10
MortensenS_xxxx__WK023-2-L-48h-02G5_S119__bin.1	0	0	0	1	0	0	0	1	0	14	23	2025-04-22-batch10
MortensenS_xxxx__WK023-2-L-48h-02G5_S119__bin.2	0	0	0	1	0	0	0	0	12	8	15	2025-04-22-batch10
MortensenS_xxxx__WK024-1-L-08h-02G6_S120__bin.1	0	0	0	0	0	0	0	1	6	27	31	2025-04-22-batch10
MortensenS_xxxx__WK024-1-L-08h-02G6_S120__bin.2	0	1	0	0	0	0	0	0	14	14	34	2025-04-22-batch10
MortensenS_xxxx__WK024-1-L-48h-02G7_S121__bin.1	0	0	0	0	0	0	0	1	3	4	2	2025-04-22-batch10
MortensenS_xxxx__WK024-1-L-48h-02G7_S121__bin.2	0	1	0	0	0	0	0	0	13	12	34	2025-04-22-batch10
MortensenS_xxxx__WK024-1-L-48h-02G7_S121__bin.6	0	0	0	1	0	0	0	0	8	13	14	2025-04-22-batch10
MortensenS_xxxx__WK024-1-L-48h-02G7_S121__bin.7	0	0	0	0	0	0	0	0	14	16	15	2025-04-22-batch10
MortensenS_xxxx__WK024-2-G-48h-01E9_S24__bin.1	0	0	0	0	0	0	0	0	14	12	13	2025-04-22-batch10
MortensenS_xxxx__WK024-2-G-48h-01E9_S24__bin.2	0	0	0	0	0	0	0	0	0	6	2	2025-04-22-batch10
MortensenS_xxxx__WK024-2-G-48h-01E9_S24__bin.5	0	0	0	1	0	0	0	0	9	6	12	2025-04-22-batch10
MortensenS_xxxx__WK024-2-G-48h-01E9_S24__bin.7	0	1	0	0	0	0	0	0	14	12	35	2025-04-22-batch10
MortensenS_xxxx__WK024-2-L-08h-02G8_S122__bin.1	0	0	0	0	0	0	0	1	5	7	8	2025-04-22-batch10
MortensenS_xxxx__WK024-2-L-08h-02G8_S122__bin.4	0	1	0	0	0	0	0	0	0	13	31	2025-04-22-batch10
MortensenS_xxxx__WK024-2-L-08h-02G8_S122__bin.7	0	0	0	0	0	0	0	0	0	10	8	2025-04-22-batch10
MortensenS_xxxx__WK024-2-L-48h-02G9_S123__bin.1	0	0	0	0	0	0	0	1	3	5	2	2025-04-22-batch10
MortensenS_xxxx__WK024-2-L-48h-02G9_S123__bin.2	1	1	0	0	0	0	2	2	7	22	22	2025-04-22-batch10
MortensenS_xxxx__WK024-2-L-48h-02G9_S123__bin.3	0	1	0	0	0	0	0	0	15	13	38	2025-04-22-batch10
MortensenS_xxxx__WK024-2-L-48h-02G9_S123__bin.4	0	0	0	0	0	0	0	0	13	16	15	2025-04-22-batch10
MortensenS_xxxx__WK024-2-L-48h-02G9_S123__bin.8	0	0	0	1	0	0	0	0	12	9	16	2025-04-22-batch10
MortensenS_xxxx__WK024-2-L-48h-02G9_S123__bin.9	0	0	1	0	0	0	2	1	7	28	23	2025-04-22-batch10
MortensenS_xxxx__WK025-1-L-08h-02H4_S5__bin.1	0	0	0	0	0	0	0	2	2	8	10	2025-04-22-batch10
MortensenS_xxxx__WK025-1-L-08h-02H4_S5__bin.2	0	0	0	0	0	0	0	1	5	6	10	2025-04-22-batch10
MortensenS_xxxx__WK025-1-L-08h-02H4_S5__bin.4	0	2	0	0	0	0	0	0	12	20	30	2025-04-22-batch10
MortensenS_xxxx__WK025-1-L-08h-02H4_S5__bin.6	0	0	0	1	0	0	0	0	13	26	30	2025-04-22-batch10
MortensenS_xxxx__WK025-1-L-08h-02H4_S5__bin.8	0	0	0	0	0	0	0	0	11	33	29	2025-04-22-batch10
MortensenS_xxxx__WK025-1-L-08h-02H4_S5__bin.9	0	1	0	1	0	0	0	0	4	11	20	2025-04-22-batch10
MortensenS_xxxx__WK025-1-L-48h-02H5_S6__bin.10	0	0	0	0	0	0	0	0	1	3	9	2025-04-22-batch10
MortensenS_xxxx__WK025-1-L-48h-02H5_S6__bin.11	0	1	0	0	0	0	0	0	11	23	32	2025-04-22-batch10
MortensenS_xxxx__WK025-1-L-48h-02H5_S6__bin.13	0	0	0	0	0	0	0	2	3	8	10	2025-04-22-batch10
MortensenS_xxxx__WK025-1-L-48h-02H5_S6__bin.14	0	0	0	1	0	0	0	0	13	15	20	2025-04-22-batch10
MortensenS_xxxx__WK025-1-L-48h-02H5_S6__bin.3	0	0	0	0	0	0	0	1	6	4	10	2025-04-22-batch10
MortensenS_xxxx__WK025-1-L-48h-02H5_S6__bin.6	0	1	0	1	0	0	0	0	0	29	34	2025-04-22-batch10
MortensenS_xxxx__WK025-1-L-48h-02H5_S6__bin.7	1	1	0	0	0	0	3	2	3	25	17	2025-04-22-batch10
MortensenS_xxxx__WK025-2-G-48h-04A1_S101__bin.1	0	2	0	1	0	0	0	0	14	26	27	2025-04-22-batch10
MortensenS_xxxx__WK025-2-G-48h-04A1_S101__bin.3	0	0	0	0	0	0	0	2	0	37	19	2025-04-22-batch10
MortensenS_xxxx__WK025-2-G-48h-04A1_S101__bin.4	0	0	0	0	0	0	0	1	6	8	11	2025-04-22-batch10
MortensenS_xxxx__WK025-2-G-48h-04A1_S101__bin.6	0	0	0	1	0	0	0	0	4	18	17	2025-04-22-batch10
MortensenS_xxxx__WK025-2-G-48h-04A1_S101__bin.8	0	0	0	0	0	0	0	2	2	8	10	2025-04-22-batch10
MortensenS_xxxx__WK025-2-G-48h-04A1_S101__bin.9	0	0	0	1	0	0	0	0	12	18	24	2025-04-22-batch10
MortensenS_xxxx__WK025-2-L-08h-02H6_S7__bin.10	0	0	0	0	0	0	0	1	5	10	10	2025-04-22-batch10
MortensenS_xxxx__WK025-2-L-08h-02H6_S7__bin.11	0	0	0	0	0	0	0	2	0	11	12	2025-04-22-batch10
MortensenS_xxxx__WK025-2-L-08h-02H6_S7__bin.12	0	0	0	1	0	0	0	0	4	13	18	2025-04-22-batch10
MortensenS_xxxx__WK025-2-L-08h-02H6_S7__bin.6	0	2	0	0	0	0	0	0	12	19	27	2025-04-22-batch10
MortensenS_xxxx__WK025-2-L-08h-02H6_S7__bin.9	0	0	0	1	0	0	0	0	11	35	31	2025-04-22-batch10
MortensenS_xxxx__WK025-2-L-48h-02H7_S8__bin.10	0	0	0	0	0	0	0	1	5	10	13	2025-04-22-batch10
MortensenS_xxxx__WK025-2-L-48h-02H7_S8__bin.11	0	0	0	0	0	0	0	2	2	11	11	2025-04-22-batch10
MortensenS_xxxx__WK025-2-L-48h-02H7_S8__bin.3	0	2	0	0	0	0	0	0	12	25	35	2025-04-22-batch10
MortensenS_xxxx__WK025-2-L-48h-02H7_S8__bin.4	0	1	0	1	0	0	0	0	0	31	24	2025-04-22-batch10
MortensenS_xxxx__WK025-2-L-48h-02H7_S8__bin.6	0	0	0	1	0	0	0	0	7	30	23	2025-04-22-batch10
MortensenS_xxxx__WK025-2-L-48h-02H7_S8__bin.7	0	0	0	1	0	0	0	0	3	12	17	2025-04-22-batch10
MortensenS_xxxx__WK026-1-L-08h-02H8_S9__bin.2	0	0	0	0	0	0	0	2	2	9	11	2025-04-22-batch10
MortensenS_xxxx__WK026-1-L-08h-02H8_S9__bin.3	0	0	0	0	0	0	0	0	0	14	10	2025-04-22-batch10
MortensenS_xxxx__WK026-1-L-08h-02H8_S9__bin.4	0	0	0	0	0	0	1	1	3	10	8	2025-04-22-batch10
MortensenS_xxxx__WK026-1-L-08h-02H8_S9__bin.5	0	0	0	1	0	0	0	0	0	6	15	2025-04-22-batch10
MortensenS_xxxx__WK026-1-L-48h-02H9_S10__bin.1	0	0	0	0	0	0	0	2	3	9	11	2025-04-22-batch10
MortensenS_xxxx__WK026-1-L-48h-02H9_S10__bin.2	0	0	0	1	0	0	0	0	12	4	11	2025-04-22-batch10
MortensenS_xxxx__WK026-1-L-48h-02H9_S10__bin.6	0	0	0	0	0	0	1	1	3	10	7	2025-04-22-batch10
MortensenS_xxxx__WK026-1-L-48h-02H9_S10__bin.8	0	0	0	0	0	0	0	0	7	14	8	2025-04-22-batch10
MortensenS_xxxx__WK026-2-G-48h-04A2_S102__bin.1	0	0	0	1	0	0	0	0	9	8	11	2025-04-22-batch10
MortensenS_xxxx__WK026-2-G-48h-04A2_S102__bin.2	0	0	0	0	0	0	0	0	8	13	6	2025-04-22-batch10
MortensenS_xxxx__WK026-2-G-48h-04A2_S102__bin.5	0	1	0	1	0	0	0	0	12	35	34	2025-04-22-batch10
MortensenS_xxxx__WK026-2-G-48h-04A2_S102__bin.6	0	0	0	0	0	0	0	2	1	7	11	2025-04-22-batch10
MortensenS_xxxx__WK026-2-L-08h-02I1_S11__bin.1	0	0	0	0	0	0	0	2	3	8	10	2025-04-22-batch10
MortensenS_xxxx__WK026-2-L-08h-02I1_S11__bin.2	0	0	0	0	0	0	1	1	3	10	9	2025-04-22-batch10
MortensenS_xxxx__WK026-2-L-08h-02I1_S11__bin.3	0	0	0	0	0	0	1	0	8	12	9	2025-04-22-batch10
MortensenS_xxxx__WK026-2-L-08h-02I1_S11__bin.4	0	0	0	1	0	0	0	0	7	15	13	2025-04-22-batch10
MortensenS_xxxx__WK026-2-L-08h-02I1_S11__bin.8	0	0	0	1	0	0	0	0	15	25	41	2025-04-22-batch10
MortensenS_xxxx__WK026-2-L-48h-02I2_S12__bin.1	0	0	0	0	0	0	1	2	3	17	11	2025-04-22-batch10
MortensenS_xxxx__WK026-2-L-48h-02I2_S12__bin.2	0	0	0	0	0	0	0	2	2	10	12	2025-04-22-batch10
MortensenS_xxxx__WK026-2-L-48h-02I2_S12__bin.4	0	0	0	0	0	0	0	0	8	15	11	2025-04-22-batch10
MortensenS_xxxx__WK026-2-L-48h-02I2_S12__bin.5	0	0	0	1	0	0	0	0	0	31	35	2025-04-22-batch10
MortensenS_xxxx__WK026-2-L-48h-02I2_S12__bin.6	0	0	0	1	0	0	0	0	10	10	13	2025-04-22-batch10
MortensenS_xxxx__WK027-1-L-08h-02I3_S13__bin.1	0	0	0	1	0	0	0	0	13	4	13	2025-04-22-batch10
MortensenS_xxxx__WK027-1-L-08h-02I3_S13__bin.10	0	0	0	0	0	0	0	2	1	8	13	2025-04-22-batch10
MortensenS_xxxx__WK027-1-L-08h-02I3_S13__bin.11	0	0	0	1	0	0	0	0	14	19	30	2025-04-22-batch10
MortensenS_xxxx__WK027-1-L-08h-02I3_S13__bin.13	0	0	0	0	0	0	0	0	2	1	2	2025-04-22-batch10
MortensenS_xxxx__WK027-1-L-08h-02I3_S13__bin.4	1	0	0	0	0	0	3	1	5	16	7	2025-04-22-batch10
MortensenS_xxxx__WK027-1-L-48h-02I4_S14__bin.10	1	0	0	0	0	0	3	1	5	15	15	2025-04-22-batch10
MortensenS_xxxx__WK027-1-L-48h-02I4_S14__bin.2	0	0	0	1	0	0	0	0	17	24	35	2025-04-22-batch10
MortensenS_xxxx__WK027-1-L-48h-02I4_S14__bin.9	0	0	0	1	0	0	0	0	13	3	13	2025-04-22-batch10
MortensenS_xxxx__WK027-2-G-48h-04A3_S103__bin.1	0	0	0	0	0	0	0	2	1	7	12	2025-04-22-batch10
MortensenS_xxxx__WK027-2-G-48h-04A3_S103__bin.2	0	0	0	1	0	0	0	0	17	19	36	2025-04-22-batch10
MortensenS_xxxx__WK027-2-G-48h-04A3_S103__bin.5	0	0	0	0	0	0	1	0	21	13	15	2025-04-22-batch10
MortensenS_xxxx__WK027-2-G-48h-04A3_S103__bin.6	0	0	0	1	0	0	0	0	12	4	15	2025-04-22-batch10
MortensenS_xxxx__WK027-2-L-08h-02I5_S15__bin.10	0	0	0	0	0	0	1	1	2	1	3	2025-04-22-batch10
MortensenS_xxxx__WK027-2-L-08h-02I5_S15__bin.5	0	0	0	1	0	0	0	0	12	22	31	2025-04-22-batch10
MortensenS_xxxx__WK027-2-L-08h-02I5_S15__bin.8	0	0	0	1	0	0	0	0	15	4	12	2025-04-22-batch10
MortensenS_xxxx__WK027-2-L-48h-02I6_S16__bin.2	0	0	0	0	0	0	1	1	3	4	7	2025-04-22-batch10
MortensenS_xxxx__WK028-1-L-08h-02I7_S17__bin.1	0	1	0	0	0	0	3	0	0	20	17	2025-04-22-batch10
MortensenS_xxxx__WK028-1-L-08h-02I7_S17__bin.3	0	1	0	0	0	0	3	1	2	13	10	2025-04-22-batch10
MortensenS_xxxx__WK028-1-L-08h-02I7_S17__bin.6	0	0	0	1	0	0	0	1	10	4	10	2025-04-22-batch10
MortensenS_xxxx__WK028-1-L-48h-02I8_S18__bin.1	0	1	0	0	0	0	3	1	2	20	11	2025-04-22-batch10
MortensenS_xxxx__WK028-1-L-48h-02I8_S18__bin.2	0	1	0	0	0	0	3	0	5	22	17	2025-04-22-batch10
MortensenS_xxxx__WK028-1-L-48h-02I8_S18__bin.3	0	0	0	1	0	0	0	0	12	4	12	2025-04-22-batch10
MortensenS_xxxx__WK028-1-L-48h-02I8_S18__bin.4	0	0	0	0	0	0	0	2	3	10	11	2025-04-22-batch10
MortensenS_xxxx__WK028-1-L-48h-02I8_S18__bin.5	0	0	0	1	0	0	0	1	10	3	10	2025-04-22-batch10
MortensenS_xxxx__WK028-2-G-48h-04A4_S104__bin.1	0	1	0	0	0	0	2	1	3	18	10	2025-04-22-batch10
MortensenS_xxxx__WK028-2-G-48h-04A4_S104__bin.2	0	0	0	1	0	0	0	1	8	4	11	2025-04-22-batch10
MortensenS_xxxx__WK028-2-G-48h-04A4_S104__bin.3	0	0	0	1	0	0	0	0	12	3	11	2025-04-22-batch10
MortensenS_xxxx__WK028-2-G-48h-04A4_S104__bin.4	0	0	0	0	0	0	0	2	3	14	14	2025-04-22-batch10
MortensenS_xxxx__WK028-2-G-48h-04A4_S104__bin.6	0	1	0	0	0	0	3	1	5	19	17	2025-04-22-batch10
MortensenS_xxxx__WK028-2-L-08h-02I9_S19__bin.1	0	1	0	0	0	0	4	1	2	14	9	2025-04-22-batch10
MortensenS_xxxx__WK028-2-L-08h-02I9_S19__bin.2	0	1	0	0	0	0	3	1	5	18	13	2025-04-22-batch10
MortensenS_xxxx__WK028-2-L-08h-02I9_S19__bin.6	0	0	0	1	0	0	0	1	7	5	11	2025-04-22-batch10
MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.1	0	1	0	0	0	0	3	1	2	17	12	2025-04-22-batch10
MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.2	0	1	0	0	0	0	3	1	6	22	15	2025-04-22-batch10
MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.3	0	0	0	1	0	0	0	0	12	3	11	2025-04-22-batch10
MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.4	0	0	0	0	0	0	0	2	3	12	16	2025-04-22-batch10
MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5	0	0	0	1	0	0	0	1	9	3	10	2025-04-22-batch10
MortensenS_xxxx__WK029-1-L-08h-03A2_S21__bin.3	0	1	0	0	0	0	0	0	7	5	12	2025-04-22-batch10
MortensenS_xxxx__WK029-1-L-08h-03A2_S21__bin.5	0	0	0	1	0	0	0	0	7	3	9	2025-04-22-batch10
MortensenS_xxxx__WK029-1-L-48h-03A3_S22__bin.2	0	0	0	1	0	0	0	0	15	4	19	2025-04-22-batch10
MortensenS_xxxx__WK029-1-L-48h-03A3_S22__bin.3	0	0	0	0	0	0	2	0	14	33	29	2025-04-22-batch10
MortensenS_xxxx__WK029-1-L-48h-03A3_S22__bin.5	0	0	0	0	0	0	2	1	7	15	15	2025-04-22-batch10
MortensenS_xxxx__WK029-1-L-48h-03A3_S22__bin.6	0	1	1	0	0	0	1	2	6	30	20	2025-04-22-batch10
MortensenS_xxxx__WK029-1-L-48h-03A3_S22__bin.7	0	1	0	0	0	0	0	0	14	12	35	2025-04-22-batch10
